Nom officiel du restaurant;Rue;NPA;Localité;Téléphone;E-mail;Site Internet;Lien direct carte/menu;Type de cuisine;Terrasse;Horaires;Jours de fermeture;Date du menu;Date d'introduction;Date d'introduction du fichier;Date de récupération Web;Fourni par;Origine du contributeur;Catégorie;Nom du plat;Description;Prix
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Desserts;Moelleux au chocolat et glace vanille;;13
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Desserts;Coupe Danemark;;11.50
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Desserts;Tiramisu maison;;13
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Desserts;Sorbet Colonel;;11.50
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Desserts;Café glacé;;11.50
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Desserts;Parfait Mocca flambé;;11.50
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Desserts;Cassata Maraschino;;11
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Desserts;Frappé;;10
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins ouverts;Neuchâtel Blanc;1 dl / 2 dl / 3 dl;4 / 8 / 12
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins ouverts;Chardonnay Genève;1 dl / 2 dl / 3 dl;6 / 12 / 18
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins ouverts;Pinot Gris, Neuchâtel;1 dl / 2 dl / 3 dl;7 / 14 / 21
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins ouverts;Vin blanc portugais;1 dl / 2 dl / 3 dl;5.50 / 11 / 16.50
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins ouverts;Rosé de Goron;1 dl / 2 dl / 3 dl;4 / 8 / 12
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins ouverts;Œil de Perdrix;1 dl / 2 dl / 3 dl;6.80 / 13.60 / 20.40
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins ouverts;Goron;1 dl / 2 dl / 3 dl;4 / 8 / 12
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins ouverts;Pinot Noir;1 dl / 2 dl / 3 dl;6.80 / 13.60 / 20.40
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins ouverts;Rouge du mois;1 dl / 2 dl / 3 dl;5.50 / 11 / 16.50
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins en pots;Chasselas Château d’Auvernier;5 dl, Auvernier;20
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins en pots;Œil de Perdrix Château d’Auvernier;5 dl, Auvernier;34
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins en pots;Œil de Perdrix Olivier Lavanchy;5 dl, La Coudre;34
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins en pots;Pinot Noir Château d’Auvernier;5 dl, Auvernier;34
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins en pots;Pinot Noir Olivier Lavanchy;5 dl, La Coudre;34
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins en pots;Pinot Noir Roger Sandoz;5 dl, La Coudre;34
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins en pots;Pinot Noir Cave du CEP Felix;5 dl, Cortaillod;34
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins en pots;Pinot Noir Domaine Grisoni;5 dl, Cressier;34
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins en pots;Pinot Noir A. Porret;5 dl, Cortaillod;34
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins en pots;Pinot Noir Kuntzer;5 dl, Saint-Blaise;34
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins en pots;Assemblage Mosaïque;"5 dl, Auvernier ; gamaret, garanoir et pinot noir";44
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins bouteilles;Neuchâtel Château d’Auvernier;75 cl, blanc;37
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins bouteilles;Œil de Perdrix Château d’Auvernier;75 cl;46
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins bouteilles;Œil de Perdrix Olivier Lavanchy;75 cl;46
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins bouteilles;Œil de Perdrix R. Sandoz;75 cl;46
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins bouteilles;Chardonnay Château d’Auvernier;75 cl;49
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins bouteilles;Pinot Gris Château d’Auvernier;75 cl;49
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins bouteilles;Pinot Noir Château d’Auvernier;75 cl;47
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins bouteilles;Pinot Noir Olivier Lavanchy;75 cl;47
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins bouteilles;Pinot Noir Roger Sandoz;75 cl;47
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins bouteilles;Pinot Noir Cave du CEP;75 cl;47
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins bouteilles;Pinot Noir Grisoni;75 cl;47
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins bouteilles;Pinot Noir Porret;75 cl;51
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins bouteilles;Pinot Noir Kuntzer;75 cl;51
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins bouteilles;Assemblage Mosaïque;"75 cl ; gamaret, garanoir et pinot noir";69
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins étrangers;Pays d’Oc – Le Mas de Vessière;75 cl, France;45
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins étrangers;Côtes du Rhône AOP 2022 – Domaine Combe Queyzare;75 cl, France;49
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins étrangers;Beaujolais AOP Coteaux du Lyonnais 2021;75 cl, France;38
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins étrangers;Amarone della Valpolicella;75 cl, Italie;54
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins étrangers;Negroamaro Primitivo;75 cl, Pouilles, Italie;46
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins étrangers;Douro Pommares;75 cl, Portugal;42
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins étrangers;Douro Grainha DOC Reserva;75 cl, Portugal;51
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins étrangers;Herdade do Monte da Cal Vinha de Saturno;75 cl, Alentejo, Portugal;71
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins étrangers;Pera Doce Signature;75 cl, Alentejo, Portugal;43
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Vins étrangers;Mogadouro;75 cl, Trás-os-Montes, Portugal;49
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Apéritifs;Absinthe 45 %;2 cl;6.50
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Apéritifs;Pastis 45 %;2 cl;5
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Apéritifs;Ricard 45 %;2 cl;5
Restaurant Le Joran;Quai Philippe-Suchard 1;2000;Neuchâtel;+41 32 731 07 57;;https://www.restaulejoran.ch;https://www.restaulejoran.ch;Cuisine familiale, française, brasserie;Oui;"Mardi-jeudi 08:30-22:30 ; vendredi 08:30-23:30 ; samedi 10:00-00:00 ; dimanche 10:00-22:00";Lundi;2026;12.08.2026;12.08.2026;12.08.2026;Source en ligne;Site officiel / carte officielle en ligne;Apéritifs;Cynar 16 %;4 cl;5
